"Coffee Cups/Day","Hours Studied","Previous Scores","Extracurricular Activities","Sleep Hours","Sample Question Papers Practiced","Performance Index"
-1,1,91,-1,8,1,65.
2,4,87,-1,8,0,69.
-1,1,92,1,6,9,66.
2,4,65,-1,5,2,45.
0,2,61,-1,9,0,37.
2,5,83,1,8,9,71.
4,9,62,-1,6,7,59.
2,3,52,1,4,7,32.
4,8,48,-1,7,7,40.
1,3,88,1,5,6,73.
3,6,59,1,6,6,48.
1,4,67,1,7,1,52.
3,8,83,-1,7,8,79.
3,6,96,-1,6,6,85.
3,8,76,-1,9,4,72.
0,1,63,-1,9,3,39.
2,6,83,1,6,7,72.
0,1,72,-1,6,4,51.
0,1,59,-1,8,5,36.
4,8,99,1,4,3,89.
4,7,87,1,9,1,82.
2,3,69,1,8,6,51.
2,6,83,1,7,1,75.
4,9,48,-1,7,6,44.
4,7,84,1,7,6,72.
2,3,88,-1,6,0,66.
2,6,56,-1,5,9,41.
2,4,75,1,8,9,59.
2,3,53,1,5,2,31.
3,9,58,1,4,2,54.
0,2,46,1,4,5,23.
0,1,98,1,8,2,75.
1,2,42,-1,7,8,21.
3,7,72,1,9,4,69.
-1,1,83,-1,4,5,56.
2,6,71,1,5,5,60.
3,7,86,-1,5,7,79.
3,9,50,-1,9,9,47.
4,8,81,-1,6,2,72.
2,6,41,1,7,8,31.
2,3,65,1,6,6,45.
3,8,43,1,8,5,40.
4,7,56,-1,4,0,46.
2,3,56,-1,9,3,38.
4,9,67,1,9,4,64.
0,2,69,1,9,1,46.
2,3,79,-1,6,0,58.
1,2,62,-1,6,1,37.
-1,1,85,1,8,7,62.
2,4,63,1,5,9,49.
2,5,68,1,5,5,53.
3,6,43,-1,8,9,30.
2,5,77,-1,9,1,59.
0,1,68,1,5,8,40.
2,3,58,1,8,7,37.
0,1,66,1,5,3,41.
1,5,68,1,8,9,56.
2,5,95,1,5,6,81.
3,6,75,-1,9,2,66.
3,8,74,1,6,5,71.
-1,1,91,-1,6,2,64.
2,4,45,-1,9,9,31.
-1,1,98,-1,5,2,72.
4,9,62,-1,9,8,57.
4,7,78,-1,8,5,67.
3,7,85,-1,6,7,76.
1,5,83,-1,4,3,68.
3,7,87,-1,5,3,78.
0,2,91,1,4,7,68.
1,4,47,1,4,6,25.
4,7,94,1,7,4,86.
2,3,41,1,4,1,15.
0,2,52,1,4,5,28.
1,2,79,-1,9,0,58.
-1,1,96,-1,7,6,72.
1,5,60,-1,7,8,45.
3,6,70,-1,7,4,59.
3,6,91,-1,8,4,78.
3,9,87,1,7,6,84.
1,4,75,1,9,4,56.
0,1,87,-1,8,9,62.
3,6,91,1,5,3,78.
1,5,77,1,8,0,62.
2,6,66,1,5,5,54.
2,3,75,1,7,8,57.
1,2,87,1,7,3,61.
2,6,62,-1,5,9,49.
0,1,94,1,6,3,71.
3,7,60,1,9,4,55.
3,7,52,-1,8,5,44.
3,7,76,-1,9,2,68.
-1,1,86,-1,9,8,60.
2,4,65,-1,4,0,45.
3,7,79,-1,7,5,72.
3,9,46,-1,8,5,41.
2,5,85,-1,9,7,73.
1,2,78,-1,8,4,57.
4,7,61,1,9,8,55.
-1,1,78,-1,7,8,53.
4,7,62,-1,9,1,53.
2,6,97,1,5,4,87.
4,7,69,-1,7,6,61.
2,3,57,-1,8,1,38.
1,3,81,-1,6,6,60.
4,7,57,-1,9,8,49.
1,2,85,1,5,7,64.
-1,1,49,1,7,9,23.
4,9,78,-1,4,8,72.
3,9,69,1,7,3,71.
4,7,65,1,8,7,59.
3,7,46,1,8,8,38.
1,3,46,1,4,9,24.
0,2,44,1,5,1,18.
4,7,40,1,8,9,33.
4,9,85,-1,5,2,81.
-1,1,57,-1,5,0,30.
1,4,52,1,7,0,32.
3,6,64,1,5,9,50.
4,7,79,1,9,5,73.
3,7,47,-1,8,0,38.
0,2,49,-1,8,4,28.
2,4,71,-1,6,5,57.
1,5,56,-1,5,8,41.
0,1,77,-1,6,5,52.
-1,1,54,-1,7,3,26.
1,3,54,1,6,0,28.
1,3,96,-1,5,5,74.
4,8,87,-1,8,6,81.
4,9,79,-1,7,4,81.
-1,1,90,1,5,5,61.
0,2,59,-1,7,9,38.
1,2,54,1,4,7,29.
2,4,74,1,5,0,57.
0,2,45,-1,4,7,21.
3,7,69,-1,6,1,57.
4,9,96,-1,5,1,94.
3,7,47,1,4,7,39.
3,6,70,-1,9,1,59.
0,1,87,1,8,7,64.
4,9,86,1,6,4,83.
1,5,71,-1,5,8,53.
2,5,84,-1,5,8,70.
3,6,97,-1,8,7,92.
3,9,91,1,8,8,92.
4,8,54,-1,4,6,47.
4,8,57,1,4,7,51.
3,8,52,-1,4,5,45.
-1,1,63,1,7,8,34.
-1,1,79,-1,6,1,50.
4,8,53,-1,5,2,45.
1,5,67,1,6,1,54.
3,9,50,1,8,5,52.
0,2,45,-1,9,2,20.
3,9,95,1,6,0,93.
4,8,64,1,6,3,53.
4,9,40,1,4,4,35.
2,4,64,1,8,3,48.
0,1,41,-1,6,5,18.
0,1,71,1,5,2,43.
2,5,52,-1,4,9,36.
0,2,72,-1,6,5,51.
4,8,71,-1,8,9,65.
1,5,95,1,9,0,81.
2,5,63,-1,5,5,45.
1,2,66,-1,9,7,46.
4,7,43,-1,8,9,32.
4,8,63,-1,8,7,60.
-1,1,62,-1,8,0,33.
0,2,68,1,9,6,45.
2,4,73,-1,7,9,54.
1,5,60,1,5,9,46.
1,2,69,-1,8,3,49.
-1,1,65,-1,7,5,38.
4,9,59,1,4,5,53.
0,1,55,1,7,4,30.
2,4,42,-1,4,9,24.
0,2,88,-1,9,8,69.
1,4,76,-1,7,9,57.
4,8,97,-1,9,7,94.
4,8,79,-1,8,5,77.
4,9,83,1,7,3,79.
1,5,64,-1,7,3,50.
3,7,62,-1,8,8,52.
1,3,83,1,4,3,64.
1,4,98,1,8,6,86.
3,9,40,-1,5,5,33.
-1,1,72,1,7,1,47.
1,2,54,1,5,4,31.
2,5,56,1,8,2,42.
2,3,73,-1,9,8,54.
1,2,56,-1,8,9,33.
0,1,91,-1,6,0,61.
1,3,97,1,5,9,78.
0,1,80,-1,6,3,55.
0,1,83,-1,5,3,59.
-1,1,43,1,9,8,20.
3,8,52,-1,6,0,43.
1,3,43,1,6,1,19.
-1,1,46,1,5,0,17.
3,7,85,1,8,0,73.
2,3,98,1,4,0,72.
3,8,48,-1,8,2,39.
2,4,62,-1,4,3,44.
2,4,72,-1,5,9,52.
2,5,72,1,7,1,58.
2,6,59,-1,8,0,45.
4,7,43,-1,6,4,36.
2,4,40,1,8,5,22.
3,8,93,1,5,1,86.
2,6,81,-1,7,2,68.
-1,1,73,1,7,9,47.
-1,1,66,-1,8,2,40.
4,9,60,1,8,1,58.
3,6,63,1,9,3,53.
4,8,54,-1,8,4,46.
3,7,74,1,5,7,66.
2,6,64,1,4,5,49.
2,4,94,1,9,8,77.
4,7,48,-1,4,2,36.
3,9,56,-1,6,9,55.
3,7,60,-1,5,8,49.
0,1,99,1,9,3,76.
4,9,52,1,7,7,45.
2,4,42,1,9,9,28.
1,3,43,1,6,6,25.
2,4,43,-1,7,6,27.
1,4,82,-1,9,8,67.
0,2,67,1,7,9,44.
0,1,46,-1,8,1,18.
0,1,65,-1,7,4,37.
3,8,50,-1,9,2,43.
0,2,63,1,7,6,43.
1,5,82,-1,5,2,66.
2,4,49,-1,8,4,34.
3,8,76,-1,8,4,77.
0,2,52,-1,6,1,31.
4,9,83,-1,8,0,80.
4,7,81,1,4,5,71.
4,7,78,-1,5,0,69.
-1,1,58,-1,6,8,34.
0,2,90,1,4,9,69.
1,4,58,-1,7,4,44.
1,4,51,1,4,0,30.
2,3,91,1,6,7,73.
4,7,61,1,8,0,52.
4,8,86,1,5,3,81.
0,2,76,-1,6,6,52.
1,4,95,-1,4,3,77.
2,3,69,1,4,4,44.
1,2,85,-1,6,6,62.
3,6,51,1,9,3,44.
1,4,68,-1,9,4,51.
2,6,60,-1,6,6,48.
0,2,50,1,9,0,30.
1,4,99,-1,6,2,82.
3,6,76,1,8,0,61.
1,5,87,-1,6,2,72.
2,3,97,-1,7,1,78.
4,8,57,-1,5,4,53.
4,7,83,1,5,9,78.
2,3,98,1,7,4,79.
3,6,66,1,4,9,56.
1,4,76,-1,4,8,58.
2,5,87,1,4,7,72.
1,5,51,1,4,2,37.
4,7,62,1,8,0,56.
1,5,73,-1,7,4,59.
1,3,77,-1,5,2,54.
2,5,62,-1,7,4,47.
4,7,92,-1,5,8,84.
2,5,64,1,4,0,50.
1,5,43,-1,8,0,27.
4,9,69,1,6,8,67.
1,3,69,-1,6,2,48.
2,6,52,1,9,9,42.
0,1,81,1,4,4,55.
2,5,88,-1,4,8,73.
3,8,53,1,7,4,46.
1,5,95,1,8,2,81.
4,9,86,1,8,8,82.
2,6,47,1,7,6,35.
4,8,94,-1,8,6,92.
3,8,63,-1,8,7,59.
1,3,57,1,6,4,35.
3,7,74,-1,8,1,65.
4,7,64,1,4,8,53.
2,6,56,1,6,2,45.
3,7,71,-1,4,1,61.
1,2,95,1,4,9,74.
4,9,63,-1,7,9,60.
-1,1,46,1,9,4,23.
-1,1,52,-1,8,7,25.
1,3,66,-1,8,2,45.
1,3,87,1,8,5,68.
0,1,44,-1,8,8,21.
3,7,75,1,6,1,65.
2,4,65,-1,5,7,45.
1,2,81,1,4,9,58.
2,5,84,-1,9,6,76.
2,6,70,-1,9,2,57.
3,9,49,-1,5,0,46.
2,4,85,1,5,5,68.
0,2,65,-1,5,1,40.
1,5,61,1,6,2,45.
2,3,51,-1,5,4,31.
0,2,71,-1,6,7,50.
0,1,66,1,7,1,43.
1,2,72,-1,7,5,50.
2,6,92,1,9,0,80.
3,8,91,1,7,6,90.
1,3,59,1,6,3,38.
3,9,78,1,6,0,73.
3,9,80,1,4,8,78.
0,2,79,-1,5,8,54.
3,8,98,1,8,2,92.
1,5,52,-1,8,5,39.
2,4,53,1,5,6,41.
1,5,83,1,8,3,71.
1,4,79,-1,8,5,65.
4,8,92,-1,8,8,87.
1,4,61,1,9,9,47.
3,6,57,1,6,5,42.
0,2,87,-1,6,6,62.
1,5,68,-1,6,5,54.
3,6,82,1,5,6,71.
2,5,55,1,7,0,42.
0,2,85,1,9,5,64.
3,7,74,-1,9,8,70.
2,4,92,1,8,2,77.
3,8,73,-1,4,5,62.
4,7,42,-1,6,3,28.
3,7,43,1,9,6,36.
3,9,93,1,9,6,92.
0,1,44,-1,4,8,18.
2,6,49,1,8,3,37.
2,6,91,1,9,7,81.
3,6,68,-1,9,7,57.
2,6,71,1,7,7,61.
3,7,70,-1,4,7,62.
3,6,41,-1,8,5,27.
-1,1,51,1,8,7,26.
2,3,66,-1,6,5,48.
0,2,44,-1,7,9,18.
2,6,76,1,8,1,66.
4,8,66,-1,7,2,59.
1,3,62,1,6,5,41.
4,8,72,-1,4,6,64.
3,8,43,-1,9,3,40.
2,5,98,-1,9,0,84.
3,8,60,-1,5,3,51.
3,6,63,-1,5,5,49.
1,5,83,-1,5,7,67.
4,9,70,-1,9,3,70.
4,7,83,1,7,9,75.
4,8,87,-1,5,0,80.
0,1,63,1,4,4,35.
0,2,88,-1,8,6,65.
4,8,92,-1,7,5,86.
4,9,49,1,9,2,45.
1,4,88,1,4,6,69.
3,9,88,1,9,3,86.
1,4,89,-1,7,4,75.
4,9,41,1,7,6,39.
3,7,70,-1,7,1,59.
0,2,64,-1,6,3,42.
3,9,43,1,8,3,42.
2,4,90,-1,5,5,70.
3,8,50,1,6,6,48.
3,7,56,1,8,3,49.
4,7,83,1,9,9,78.
4,8,41,1,5,0,34.
-1,1,45,-1,6,0,18.
1,5,48,-1,6,4,33.
0,2,44,1,4,0,20.
1,2,59,1,6,2,35.
0,1,68,-1,7,8,46.
1,5,60,-1,9,2,42.
1,2,48,1,6,2,23.
1,4,67,-1,7,8,51.
1,3,94,-1,8,4,75.
1,3,47,-1,8,7,27.
1,2,70,-1,7,9,48.
3,6,59,1,4,8,45.
1,2,66,-1,4,5,40.
3,8,47,1,8,6,42.
3,8,93,1,9,6,90.
2,5,60,1,6,6,45.
3,7,67,-1,8,3,55.
2,4,62,-1,8,1,45.
-1,1,45,1,7,1,20.
1,2,42,-1,4,6,15.
2,4,44,1,9,9,28.
0,1,48,1,7,6,25.
3,8,46,-1,8,9,39.
4,9,99,-1,5,6,96.
1,4,43,-1,6,7,24.
2,3,78,1,8,2,63.
1,2,44,1,7,4,19.
2,5,50,-1,5,5,31.
1,3,54,1,5,7,35.
3,7,73,1,8,7,65.
2,6,52,1,9,9,41.
-1,1,93,-1,4,2,65.
4,8,87,-1,5,3,83.
0,2,46,-1,6,5,22.
1,5,79,1,7,3,68.
3,9,45,-1,7,9,40.
3,8,95,1,7,3,92.
0,2,78,1,8,4,54.
3,9,89,1,7,9,90.
1,5,69,-1,7,6,57.
3,6,61,1,6,1,47.
1,3,64,-1,4,1,43.
2,3,67,1,9,9,50.
3,8,93,-1,8,8,91.
0,2,59,-1,8,3,34.
0,2,78,-1,7,4,54.
2,5,42,-1,6,2,26.
3,6,44,-1,5,1,34.
0,2,40,-1,7,9,18.
1,5,54,-1,7,7,38.
4,7,65,-1,8,3,57.
3,8,42,1,8,0,34.
4,7,79,1,7,5,68.
4,8,96,1,8,5,92.
4,9,80,1,6,1,77.
2,5,86,1,5,1,71.
2,5,81,-1,5,7,67.
2,4,73,-1,5,6,59.
3,9,91,-1,7,1,91.
2,5,44,-1,9,9,29.
1,2,70,-1,7,0,48.
4,8,90,1,7,7,90.
3,7,52,1,6,9,48.
3,8,82,-1,5,1,77.
2,3,40,1,8,4,20.
1,4,61,1,8,5,42.
2,5,54,-1,4,9,37.
3,6,65,-1,4,0,52.
-1,1,57,1,9,1,33.
2,4,87,1,8,9,72.
2,5,48,-1,5,3,34.
3,7,40,1,7,1,33.
1,5,82,-1,8,5,71.
0,1,48,1,9,3,25.
4,7,62,1,9,2,55.
4,8,82,-1,8,5,76.
3,7,84,1,4,8,76.
1,4,97,-1,5,7,81.
4,8,41,1,8,1,35.
2,5,53,1,7,2,35.
3,9,77,-1,7,1,74.
1,5,79,1,6,9,66.
0,1,57,-1,7,6,31.
4,9,55,-1,8,8,54.
1,5,92,1,8,0,79.
3,6,68,-1,7,2,58.
2,4,83,-1,4,5,66.
3,6,50,-1,5,3,36.
4,8,45,1,9,9,44.
2,3,42,-1,8,9,26.
1,5,53,-1,7,0,37.
1,2,99,1,9,8,82.
1,2,41,-1,7,6,18.
4,7,71,-1,8,6,66.
2,6,70,-1,6,0,60.
2,4,50,1,5,8,32.
1,5,61,1,8,7,51.
0,1,42,1,9,9,18.
3,7,89,1,7,4,82.
4,8,70,1,6,3,66.
3,9,72,1,8,0,69.
3,8,63,-1,5,8,59.
1,5,40,1,6,7,26.
1,3,83,1,9,1,63.
3,9,54,1,7,3,52.
3,6,76,1,4,3,66.
2,5,66,-1,5,6,51.
1,3,77,-1,6,2,54.
3,6,87,1,8,7,77.
1,3,66,-1,8,6,45.
3,6,83,1,6,9,77.
2,4,51,-1,8,3,32.
0,2,42,1,6,8,15.
3,8,69,1,5,5,62.
2,4,71,1,8,2,55.
4,9,62,1,5,6,59.
4,7,41,-1,7,5,32.
1,2,46,1,7,7,21.
1,4,73,-1,7,4,56.
1,5,71,-1,7,5,55.
2,3,92,-1,8,0,74.
3,9,78,1,6,7,74.
1,5,71,-1,8,0,56.
0,2,82,-1,9,2,58.
1,3,82,-1,8,1,64.
4,9,53,1,5,5,49.
3,7,42,-1,6,7,31.
0,2,85,1,4,7,64.
3,9,71,-1,4,6,63.
2,4,82,-1,6,6,66.
3,9,75,1,4,7,73.
1,2,56,1,6,4,38.
1,4,87,-1,5,2,70.
2,5,42,1,5,1,27.
1,2,96,-1,8,2,72.
-1,1,49,-1,4,2,21.
4,7,92,1,6,6,85.
-1,1,86,1,5,0,62.
3,8,79,1,8,6,73.
2,3,57,-1,4,5,32.
2,6,42,-1,4,9,30.
3,7,78,-1,4,1,64.
0,1,49,1,5,9,25.
3,6,91,1,5,0,82.
4,7,48,1,4,8,41.
2,6,85,-1,5,1,71.
1,4,94,1,4,3,79.
-1,1,85,1,7,8,59.
3,9,50,-1,5,8,45.
2,4,99,1,6,0,84.
3,7,72,1,5,1,62.
3,7,75,-1,4,1,65.
0,2,65,-1,6,1,43.
0,1,66,-1,8,7,39.
3,8,77,-1,6,7,70.
4,8,61,-1,6,9,54.
3,7,65,-1,5,7,55.
4,8,61,1,9,3,55.
1,3,44,1,6,7,25.
0,2,74,-1,6,6,52.
4,7,41,-1,4,7,31.
4,8,74,1,5,0,68.
0,1,48,-1,4,2,19.
3,9,90,-1,5,9,87.
2,4,90,1,8,5,71.
1,4,88,1,9,0,74.
1,3,57,-1,6,3,35.
3,6,82,-1,5,8,69.
0,1,51,1,6,6,24.
2,6,42,-1,6,0,29.
0,2,57,1,7,5,34.
4,9,95,1,4,5,93.
1,2,77,-1,9,1,52.
3,7,46,1,5,5,37.
-1,1,72,1,8,9,49.
3,7,45,1,9,1,38.
2,5,57,-1,7,7,44.
4,8,84,-1,4,6,75.
2,4,61,-1,8,5,44.
3,7,90,1,8,9,84.
3,6,78,1,6,5,65.
1,5,90,-1,4,8,75.
2,4,48,1,7,8,29.
3,7,74,1,5,9,67.
1,5,62,-1,5,9,50.
2,5,51,1,7,1,38.
-1,1,91,1,6,2,66.
0,2,63,1,6,9,42.
2,5,89,1,8,6,76.
2,3,79,1,4,9,64.
0,2,48,1,8,8,26.
2,4,52,-1,5,5,31.
1,4,79,-1,7,0,63.
2,4,93,1,4,6,77.
2,4,81,-1,7,0,61.
1,3,56,-1,4,4,33.
4,7,46,-1,9,8,39.
4,9,56,1,5,9,52.
1,5,94,-1,5,9,82.
1,4,89,1,9,8,73.
1,2,63,-1,4,0,37.
1,2,41,-1,6,5,16.
2,5,74,1,4,2,59.
4,7,67,-1,5,8,59.
4,9,58,1,7,2,56.
3,7,72,-1,8,1,59.
2,5,60,-1,7,7,46.
2,6,92,-1,5,2,80.
1,3,49,-1,7,4,30.
2,5,92,1,6,5,78.
4,8,85,1,6,9,81.
-1,1,84,-1,4,9,57.
-1,1,48,1,7,0,24.
4,7,77,-1,7,6,66.
2,5,45,1,5,6,31.
2,5,90,1,4,4,73.
0,1,92,1,4,8,66.
4,9,81,-1,7,1,78.
0,1,94,1,8,4,66.
1,5,74,1,7,1,57.
3,9,57,-1,7,1,50.
1,4,92,-1,7,8,77.
4,8,58,-1,6,6,54.
2,6,44,1,9,3,30.
2,3,64,1,4,7,43.
1,4,50,1,9,3,34.
1,2,49,1,6,0,26.
0,1,56,1,8,9,36.
4,8,75,1,5,2,69.
-1,1,65,-1,8,9,39.
0,1,70,1,4,0,44.
2,4,71,1,5,1,56.
2,6,60,1,9,1,47.
3,9,57,-1,8,6,56.
-1,1,99,1,4,3,73.
3,7,57,-1,8,9,48.
1,5,40,1,5,8,24.
3,8,53,-1,5,1,49.
3,7,47,-1,8,8,41.
1,4,41,-1,6,5,24.
1,4,90,1,8,9,72.
2,6,54,-1,9,7,45.
2,6,99,1,8,6,92.
3,9,73,-1,8,7,68.
1,5,75,1,6,8,62.
4,8,40,-1,7,7,36.
1,5,90,-1,5,5,77.
1,2,60,1,9,7,40.
2,6,81,-1,4,7,69.
4,9,40,1,5,1,38.
1,3,71,-1,5,1,50.
0,1,59,-1,7,0,33.
-1,1,93,1,5,9,69.
1,3,86,1,5,1,63.
2,5,75,1,6,6,59.
1,3,78,-1,6,2,54.
4,9,69,1,6,3,65.
4,8,46,1,6,3,41.
2,3,61,-1,6,3,41.
3,9,96,1,9,1,94.
2,6,89,1,4,5,80.
3,7,84,-1,7,0,74.
2,4,49,-1,8,4,33.
2,4,95,-1,9,1,78.
1,2,47,-1,6,8,21.
1,5,66,-1,7,1,49.
4,8,49,1,8,5,43.
3,7,53,-1,5,3,40.
3,7,85,-1,9,5,77.
3,6,98,-1,5,1,84.
1,3,91,1,7,1,74.
2,5,93,1,4,6,78.
0,1,50,1,4,2,21.
4,7,45,1,7,2,34.
4,9,60,-1,4,6,54.
-1,1,72,-1,4,7,47.
1,2,58,-1,5,6,36.
1,3,78,1,4,2,53.
2,3,63,-1,4,2,45.
3,8,57,1,7,6,52.
4,7,74,1,4,2,66.
2,6,91,1,9,1,79.
1,4,82,-1,6,6,63.
3,9,76,-1,6,2,72.
-1,1,58,-1,7,4,33.
1,2,92,-1,6,6,70.
2,4,63,1,5,1,47.
2,3,95,-1,9,7,73.
-1,1,73,1,9,1,50.
1,5,61,1,7,3,48.
3,7,43,1,4,3,33.
1,2,96,1,6,7,72.
2,5,49,1,5,0,31.
2,6,41,1,7,8,32.
3,7,47,1,7,5,34.
-1,1,72,-1,4,3,41.
3,7,98,-1,8,5,91.
1,4,77,1,6,5,61.
4,8,82,-1,5,8,75.
2,4,98,-1,7,3,80.
2,6,67,-1,6,7,57.
4,9,49,-1,5,0,46.
2,5,84,1,9,5,71.
2,4,40,-1,9,4,21.
3,8,73,1,5,2,69.
4,9,42,1,9,3,37.
2,4,48,-1,7,7,32.
2,3,44,-1,6,9,26.
3,8,81,1,5,1,74.
2,5,49,1,7,7,34.
0,2,51,-1,6,6,24.
3,9,57,-1,6,0,53.
2,3,97,1,7,1,74.
0,2,60,-1,6,6,37.
-1,1,60,1,8,2,31.
4,8,40,1,5,1,29.
2,3,42,1,5,0,21.
3,7,44,1,6,6,37.
0,1,64,-1,7,2,37.
-1,1,97,1,4,5,73.
4,9,88,1,9,9,87.
4,8,47,-1,6,7,45.
2,3,56,-1,4,5,32.
2,6,48,1,6,6,35.
2,3,71,-1,4,5,52.
2,4,45,-1,6,6,27.
-1,1,88,1,7,4,65.
2,5,79,-1,9,8,64.
-1,1,60,-1,4,2,30.
0,1,46,-1,8,5,22.
4,7,46,-1,7,8,35.
2,6,86,-1,9,0,72.
0,2,78,1,6,4,55.
1,2,93,-1,4,3,71.
4,7,66,1,9,8,60.
-1,1,47,1,5,0,19.
1,2,48,-1,7,3,25.
3,8,67,-1,4,0,55.
2,6,54,-1,7,2,41.
1,2,41,-1,4,3,17.
3,7,46,-1,5,0,36.
1,4,86,-1,8,4,71.
1,2,57,-1,5,5,35.
3,6,61,-1,6,0,48.
3,9,89,-1,7,9,82.
3,9,49,-1,8,9,48.
3,8,93,-1,7,3,86.
2,3,89,-1,9,3,69.
1,3,72,1,4,0,50.
0,2,46,-1,6,1,22.
1,5,42,1,6,9,25.
1,4,53,1,7,4,33.
4,7,83,-1,6,1,71.
2,4,85,1,7,2,70.
4,9,75,-1,4,8,71.
0,2,52,-1,4,4,28.
3,6,55,1,7,0,44.
4,7,55,-1,5,4,46.
2,4,93,1,5,2,76.
2,6,44,1,4,0,29.
3,7,91,-1,8,2,84.
2,4,64,1,5,5,47.
3,8,77,1,7,9,70.
4,9,77,-1,4,4,73.
0,1,89,1,6,0,63.
3,7,77,-1,6,1,68.
3,9,78,-1,5,4,74.
1,5,95,-1,8,8,82.
0,2,95,-1,9,4,77.
2,6,87,1,5,4,77.
3,7,80,-1,8,0,71.
1,2,65,1,5,4,39.
1,2,98,1,6,7,77.
0,1,52,-1,8,8,25.
2,4,83,-1,6,9,63.
4,7,90,-1,7,2,80.
3,9,65,1,7,3,62.
2,3,94,-1,4,6,75.
3,7,94,1,6,6,88.
3,7,40,-1,6,0,31.
4,7,47,-1,4,5,36.
0,2,43,1,7,8,21.
3,6,60,1,7,4,50.
0,2,61,-1,8,7,40.
3,6,90,-1,8,9,81.
2,3,92,-1,9,8,75.
0,2,97,1,7,9,76.
2,6,76,-1,9,9,66.
1,2,88,-1,5,2,59.
1,5,42,1,6,0,26.
1,2,58,-1,8,1,33.
1,3,40,1,5,4,19.
1,3,68,1,8,9,49.
3,6,62,-1,4,6,50.
2,6,72,-1,6,5,56.
1,3,94,1,9,3,74.
1,3,91,1,9,8,72.
0,1,80,-1,8,3,53.
3,7,62,1,7,2,60.
4,8,44,1,9,4,35.
0,2,46,-1,4,3,22.
2,4,96,1,4,1,80.
3,7,97,1,7,2,88.
3,8,45,1,4,6,39.
-1,1,88,1,6,1,63.
2,4,61,1,8,0,44.
2,6,88,1,4,1,72.
1,3,52,-1,6,7,33.
2,5,51,-1,7,7,39.
4,9,43,-1,8,9,45.
2,3,47,-1,7,1,23.
1,5,76,1,8,5,63.
3,8,70,-1,4,6,63.
3,6,76,1,4,0,63.
1,4,84,-1,8,6,64.
3,8,65,1,6,7,62.
2,3,82,-1,6,8,64.
2,3,47,1,6,7,28.
1,4,79,-1,5,2,60.
4,9,72,-1,9,7,70.
2,5,84,-1,9,2,70.
3,8,68,-1,9,5,60.
2,6,44,-1,6,3,33.
2,3,67,1,4,6,46.
3,8,92,-1,5,7,88.
4,9,79,1,6,9,78.
4,8,56,-1,4,5,47.
2,4,94,-1,5,9,75.
3,6,62,-1,4,3,51.
-1,1,84,1,8,7,61.
1,4,48,-1,4,6,29.
3,8,41,-1,5,9,36.
0,1,71,1,6,7,44.
1,3,90,1,9,9,75.
0,1,91,1,5,6,63.
4,9,88,1,6,2,85.
1,2,70,-1,6,2,46.
4,9,46,1,7,8,44.
2,4,69,1,8,6,55.
0,2,97,-1,7,0,76.
2,4,42,1,9,2,25.
2,6,90,1,5,0,74.
4,7,90,1,7,5,79.
1,3,95,-1,9,1,75.
2,3,48,1,6,6,28.
4,8,49,1,5,7,44.
1,5,85,1,7,5,72.
1,4,89,-1,4,4,72.
4,7,97,-1,9,9,94.
4,7,86,1,9,3,79.
3,9,65,-1,8,8,64.
3,9,40,1,4,7,35.
2,5,69,-1,5,4,54.
3,8,96,-1,7,0,90.
0,1,77,1,6,7,52.
3,9,54,1,7,7,50.
4,8,64,1,5,6,58.
2,6,45,-1,5,6,33.
1,3,57,1,5,7,38.
2,3,40,-1,5,0,17.
3,8,95,-1,9,2,90.
1,5,42,1,7,3,32.
4,7,56,-1,4,5,46.
1,5,87,-1,6,9,76.
3,8,47,1,6,9,45.
1,4,99,-1,8,8,81.
1,2,88,-1,9,3,66.
1,3,79,1,5,5,59.
3,8,56,1,5,8,54.
3,7,64,1,5,8,59.
1,2,80,-1,9,5,55.
2,6,51,-1,4,4,36.
4,9,68,-1,5,2,66.
1,4,64,1,8,4,47.
3,9,90,-1,8,2,89.
1,2,75,-1,4,4,50.
0,2,92,-1,9,9,69.
3,9,93,1,5,9,94.
4,7,64,1,7,0,54.
3,7,68,1,7,5,60.
0,1,50,-1,6,6,22.
3,6,99,-1,4,1,84.
3,7,43,1,7,2,34.
2,6,53,1,6,9,40.
2,6,85,-1,8,8,78.
0,2,77,1,6,7,56.
2,6,56,-1,5,3,45.
1,4,41,1,5,7,23.
4,9,47,1,8,7,45.
0,1,75,1,4,5,50.
3,8,49,-1,9,0,37.
2,5,46,1,5,1,29.
0,1,75,-1,5,3,44.
2,4,55,1,6,3,38.
0,1,53,1,6,1,24.
2,6,55,-1,6,8,43.
1,2,64,-1,7,1,39.
2,5,80,1,8,5,70.
3,7,43,-1,4,4,37.
1,2,68,1,6,3,47.
2,6,95,-1,4,5,85.
2,6,45,-1,6,3,32.
2,5,40,1,5,8,24.
2,5,78,1,4,9,60.
1,3,40,-1,7,6,20.
0,2,90,-1,6,2,66.
3,7,79,1,9,9,74.
-1,1,96,-1,8,3,70.
2,6,42,-1,5,0,25.
2,6,40,-1,6,5,25.
2,3,40,-1,4,1,20.
0,2,78,1,6,3,59.
0,2,60,1,5,4,33.
4,9,84,-1,8,7,81.
2,5,69,-1,8,2,51.
4,7,71,1,8,5,64.
2,5,72,-1,9,0,58.
3,7,87,-1,5,8,78.
2,4,61,-1,9,0,43.
4,8,69,-1,9,1,64.
4,7,93,-1,6,0,85.
1,5,85,1,5,7,73.
3,6,43,-1,5,3,32.
